path,k,#suppressed,avg class size,min class size,max class size,#eqs,total gen level,precision,granularity/loss,non-uniform entropy,squared error,discernibility,ambiguity,record-level squared error,gender gen level,age gen level,smoking_status gen level,ZIP gen level
../output/patients/arx_stats/Anonymized/1/1_5_0_5.csv,10.0,0.0,8861.0,4111.0,17507.0,3.0,11.0,0.25,0.2006061546,0.0577524682,3e-08,0.5074929692,0.66666672,0.1049271717,1.0,5.0,0.0,5.0
../output/patients/arx_stats/Anonymized/1/0_2_2_1.csv,10.0,26573.0,10.0,10.0,10.0,1.0,5.0,0.0002257082,0.0002904633,0.0002172068,0.0005233178,0.000376053,0.0003761722,0.0002403258,0.0,2.0,2.0,1.0
../output/patients/arx_stats/Anonymized/1/0_3_1_1.csv,10.0,26537.0,11.5,10.0,14.0,4.0,5.0,0.0013843434,0.0016311867,0.0009892577,0.0019114896,0.0017297335,0.0017304038,0.0016759569,0.0,3.0,1.0,1.0
../output/patients/arx_stats/Anonymized/1/1_1_0_5.csv,10.0,9.0,565.4042553191,11.0,1801.0,47.0,7.0,0.449847647,0.4863052247,0.2419103751,3.21901e-05,0.9667525999,0.9830004925,0.2492782433,1.0,1.0,0.0,5.0
../output/patients/arx_stats/Anonymized/1/0_1_0_2.csv,10.0,26519.0,10.6666666667,10.0,12.0,6.0,3.0,0.0020464206,0.0023763832,0.0013724378,0.0025745698,0.0024066714,0.0024075125,0.0024530437,0.0,1.0,0.0,2.0
../output/patients/arx_stats/Anonymized/1/0_5_0_2.csv,10.0,12181.0,18.2998729352,10.0,97.0,787.0,7.0,0.352153632,0.3800148982,0.2708336858,0.5485872903,0.541289724,0.5416357013,0.2994378723,0.0,5.0,0.0,2.0
../output/patients/arx_stats/Anonymized/1/1_2_2_1.csv,10.0,26422.0,11.5,10.0,15.0,14.0,6.0,0.0021197758,0.0034615298,0.0033656517,0.0071543946,0.0060540757,0.0060561241,0.0015287549,1.0,2.0,2.0,1.0
../output/patients/arx_stats/Anonymized/1/0_5_0_5.csv,10.0,5.0,4429.6666666667,1823.0,10853.0,6.0,10.0,0.4999059549,0.4011368452,0.1024455635,5.42e-08,0.7409924993,0.8887217688,0.3335967402,0.0,5.0,0.0,5.0
../output/patients/arx_stats/Anonymized/1/0_1_0_5.csv,10.0,25.0,288.6739130435,20.0,918.0,92.0,6.0,0.6993416845,0.6864299185,0.2864287964,3.21927e-05,0.9815418637,0.993509298,0.5391110985,0.0,1.0,0.0,5.0
../output/patients/arx_stats/Anonymized/1/1_3_1_1.csv,10.0,26240.0,11.4333333333,10.0,16.0,30.0,6.0,0.0069038483,0.0094199807,0.0072056965,0.0150324423,0.0128978047,0.0129023788,0.0055033901,1.0,3.0,1.0,1.0
../output/patients/arx_stats/Anonymized/1/0_0_0_3.csv,10.0,26489.0,10.4444444444,10.0,12.0,9.0,3.0,0.0030056803,0.0035154559,0.0020459072,0.002823079,0.0035348333,0.0035360183,0.0035581332,0.0,0.0,0.0,3.0
../output/patients/arx_stats/Anonymized/1/0_4_0_3.csv,10.0,2513.0,33.1542699725,10.0,152.0,726.0,7.0,0.5885528345,0.7956472145,0.3982599606,0.9083451475,0.9037235416,0.9049375396,0.6964402128,0.0,4.0,0.0,3.0
../output/patients/arx_stats/Anonymized/1/0_4_0_4.csv,10.0,177.0,189.9712230216,10.0,705.0,139.0,8.0,0.5966689237,0.8461452969,0.3010800236,0.9819608493,0.9796658894,0.9887295204,0.7568316669,0.0,4.0,0.0,4.0
../output/patients/arx_stats/Anonymized/1/0_0_0_4.csv,10.0,12895.0,15.0915104741,10.0,54.0,907.0,4.0,0.411932438,0.4979490061,0.2718533823,0.5050537037,0.5146077655,0.5148528984,0.5085043112,0.0,0.0,0.0,4.0
../output/patients/arx_stats/Anonymized/1/1_0_0_3.csv,10.0,25749.0,11.5833333333,10.0,19.0,72.0,4.0,0.0188240605,0.0249226698,0.0177965486,0.0318687862,0.0313604129,0.0313716893,0.0154312608,1.0,0.0,0.0,3.0
../output/patients/arx_stats/Anonymized/1/1_4_0_3.csv,10.0,1047.0,53.2,10.0,267.0,480.0,8.0,0.3842643795,0.6514774954,0.3819447137,0.9594828055,0.9572764035,0.9589563017,0.3555846581,1.0,4.0,0.0,3.0
../output/patients/arx_stats/Anonymized/1/1_4_0_4.csv,10.0,45.0,331.725,12.0,1207.0,80.0,9.0,0.3503103487,0.6504127553,0.2579786806,0.9868952519,0.9722309733,0.9844390614,0.3686198516,1.0,4.0,0.0,4.0
../output/patients/arx_stats/Anonymized/1/1_0_0_4.csv,10.0,5653.0,19.8388625592,10.0,104.0,1055.0,5.0,0.4330399127,0.6040949558,0.3910345489,0.7768488846,0.7866569144,0.7870648635,0.3371274208,1.0,0.0,0.0,4.0
../output/patients/arx_stats/Anonymized/1/1_0_2_2.csv,10.0,26562.0,10.5,10.0,11.0,2.0,5.0,0.0003159914,0.0004724128,0.0004520332,0.0010790514,0.0007896958,0.0007899576,0.0002626128,1.0,0.0,2.0,2.0
../output/patients/arx_stats/Anonymized/1/1_5_1_2.csv,10.0,3736.0,24.0241850683,10.0,157.0,951.0,9.0,0.3127534515,0.4056075627,0.4019874437,0.8612989243,0.8583095691,0.858693535,0.1980185264,1.0,5.0,1.0,2.0
../output/patients/arx_stats/Anonymized/1/1_1_1_2.csv,10.0,25819.0,11.4029850746,10.0,17.0,67.0,5.0,0.0169290524,0.022346126,0.0160466702,0.0304917862,0.0287286787,0.0287383519,0.0128440522,1.0,1.0,1.0,2.0
../output/patients/arx_stats/Anonymized/1/1_4_2_2.csv,10.0,4091.0,22.4247258225,10.0,124.0,1003.0,9.0,0.1692397397,0.4068655599,0.4003722243,0.8476267498,0.8450992807,0.845416139,0.1896875095,1.0,4.0,2.0,2.0
../output/patients/arx_stats/Anonymized/1/0_3_0_1.csv,10.0,26537.0,11.5,10.0,14.0,4.0,4.0,0.0013843434,0.0016311867,0.0009892577,0.0019114896,0.0017297335,0.0017304038,0.0016759569,0.0,3.0,0.0,1.0
../output/patients/arx_stats/Anonymized/1/1_1_1_5.csv,10.0,9.0,830.4375,88.0,1801.0,32.0,8.0,0.4072123161,0.4520935856,0.2264355763,3.21871e-05,0.9626849015,0.9773157813,0.2357724388,1.0,1.0,1.0,5.0
../output/patients/arx_stats/Anonymized/1/1_4_2_5.csv,10.0,0.0,8861.0,525.0,13897.0,3.0,12.0,0.0509874732,0.1817340984,0.0509856023,2.44949e-05,0.5170516473,0.6039499411,0.094088181,1.0,4.0,2.0,5.0
../output/patients/arx_stats/Anonymized/1/1_0_2_5.csv,10.0,0.0,324.1829268293,155.0,706.0,82.0,8.0,0.25,0.2979001396,0.288164747,3.22682e-05,0.9870785648,0.9900000793,0.1263792827,1.0,0.0,2.0,5.0
../output/patients/arx_stats/Anonymized/1/1_5_1_5.csv,10.0,0.0,13291.5,9076.0,17507.0,2.0,12.0,0.2073223489,0.1663605567,0.0422698932,2.71e-08,0.4497225905,0.5528596412,0.0936957129,1.0,5.0,1.0,5.0
../output/patients/arx_stats/Anonymized/1/0_5_1_2.csv,10.0,9785.0,18.1403887689,10.0,97.0,926.0,8.0,0.3922930068,0.4284350579,0.3173628659,0.6411817737,0.6313565852,0.6317018543,0.3360897467,0.0,5.0,1.0,2.0
../output/patients/arx_stats/Anonymized/1/0_4_2_2.csv,10.0,10874.0,17.2059145674,10.0,89.0,913.0,8.0,0.2659237106,0.4026347114,0.3003282197,0.6019100863,0.5904770821,0.5907539955,0.3040260829,0.0,4.0,2.0,2.0
../output/patients/arx_stats/Anonymized/1/0_1_1_2.csv,10.0,26509.0,10.5714285714,10.0,12.0,7.0,4.0,0.0023191513,0.0027099121,0.0015950069,0.0028261866,0.0027827244,0.002783678,0.0027397669,0.0,1.0,1.0,2.0
../output/patients/arx_stats/Anonymized/1/0_4_2_5.csv,10.0,5.0,4429.6666666667,206.0,8150.0,6.0,11.0,0.3009310462,0.3822685622,0.0956842689,2.45155e-05,0.750906569,0.8678203556,0.3176687882,0.0,4.0,2.0,5.0
../output/patients/arx_stats/Anonymized/1/0_1_1_5.csv,10.0,14.0,415.140625,35.0,918.0,64.0,7.0,0.6570148215,0.6525176831,0.2710545033,3.22065e-05,0.9798879041,0.9920267297,0.5188829542,0.0,1.0,1.0,5.0
../output/patients/arx_stats/Anonymized/1/1_3_0_1.csv,10.0,26281.0,11.6153846154,10.0,16.0,26.0,5.0,0.0062483542,0.0084301603,0.0062794353,0.0132992994,0.0113560029,0.0113601585,0.0049787288,1.0,3.0,0.0,1.0
../output/patients/arx_stats/Anonymized/1/0_5_1_5.csv,10.0,5.0,6644.5,4275.0,10853.0,4.0,11.0,0.4572471128,0.3669063401,0.0869685598,5.12e-08,0.7120937003,0.850802795,0.3189368152,0.0,5.0,1.0,5.0
../output/patients/arx_stats/Anonymized/1/0_0_2_5.csv,10.0,5.0,162.0609756098,74.0,363.0,164.0,7.0,0.4999059549,0.4984125302,0.3328496788,3.22875e-05,0.9930664983,0.9964792833,0.3606780278,0.0,0.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_3_1_2.csv,20.0,26025.0,22.32,20.0,39.0,25.0,6.0,0.0155503517,0.0196139774,0.0105315746,0.0222035042,0.0209734729,0.0209890901,0.0195002569,0.0,3.0,1.0,2.0
../output/patients/arx_stats/Anonymized/2/0_2_2_2.csv,20.0,26407.0,25.1428571429,20.0,33.0,7.0,6.0,0.003641425,0.0051066691,0.0032444851,0.0068292701,0.006614531,0.0066200225,0.004110568,0.0,2.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/1_5_0_1.csv,20.0,25590.0,25.4615384615,20.0,47.0,39.0,7.0,0.0168096152,0.0187269176,0.0183169406,0.0401798123,0.0373178128,0.0373469055,0.0097210579,1.0,5.0,0.0,1.0
../output/patients/arx_stats/Anonymized/2/0_2_2_5.csv,20.0,5.0,1476.5555555556,206.0,2399.0,18.0,9.0,0.3999247639,0.4713357931,0.1845593283,3.18436e-05,0.9355573542,0.9664849236,0.3581212887,0.0,2.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_3_1_5.csv,20.0,5.0,1328.9,52.0,2983.0,20.0,9.0,0.5572283038,0.6075884472,0.1821703851,3.03977e-05,0.9237007237,0.9700101509,0.5050519969,0.0,3.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/1_3_1_2.csv,20.0,24081.0,26.3368421053,20.0,49.0,95.0,7.0,0.0456541775,0.0686321344,0.0463913855,0.1008440934,0.0940248415,0.0940953263,0.0395577165,1.0,3.0,1.0,2.0
../output/patients/arx_stats/Anonymized/2/1_2_2_2.csv,20.0,24805.0,24.3561643836,20.0,47.0,73.0,7.0,0.0200654554,0.0381663695,0.033425164,0.0720912858,0.0668228931,0.0668604166,0.0170675849,1.0,2.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/1_2_2_5.csv,20.0,0.0,2953.6666666667,525.0,4068.0,9.0,10.0,0.15,0.2708183088,0.1398709628,3.18242e-05,0.876758603,0.9000000721,0.1244933959,1.0,2.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_5_0_1.csv,20.0,26428.0,25.8333333333,22.0,30.0,6.0,6.0,0.0040815559,0.0040927696,0.0028467159,0.0064382942,0.0058252598,0.0058303675,0.0036918629,0.0,5.0,0.0,1.0
../output/patients/arx_stats/Anonymized/2/1_3_1_5.csv,20.0,0.0,2658.3,255.0,5213.0,10.0,10.0,0.3073223489,0.4070879423,0.1374834871,3.0378e-05,0.8558560527,0.9105719923,0.2269148977,1.0,3.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/1_2_0_3.csv,20.0,12368.0,31.9438202247,20.0,78.0,445.0,6.0,0.2673701238,0.4106755854,0.2518561286,0.5377987773,0.5340354146,0.5344830338,0.2312391092,1.0,2.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/1_2_0_4.csv,20.0,309.0,118.8868778281,20.0,364.0,221.0,7.0,0.4447692134,0.7320386753,0.344035818,0.977130407,0.9815500377,0.9849069079,0.4117901857,1.0,2.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/0_2_0_3.csv,20.0,20269.0,25.7714285714,20.0,47.0,245.0,5.0,0.1781401648,0.2299419347,0.1158860088,0.2402401344,0.237286473,0.2374777396,0.236246508,0.0,2.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/0_2_0_4.csv,20.0,1485.0,71.5042735043,20.0,202.0,351.0,6.0,0.6608960614,0.8885607554,0.3707930358,0.9326166866,0.9405399881,0.9430285191,0.8755914158,0.0,2.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/0_3_0_2.csv,20.0,26066.0,22.4782608696,20.0,39.0,23.0,5.0,0.0145863898,0.0183159288,0.0096934369,0.0206473086,0.0194322654,0.019446964,0.0183299528,0.0,3.0,0.0,2.0
../output/patients/arx_stats/Anonymized/2/0_3_0_5.csv,20.0,5.0,885.9333333333,20.0,2983.0,30.0,8.0,0.5998871459,0.6418189523,0.1976473887,3.04007e-05,0.9318846721,0.9775939457,0.5249774114,0.0,3.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/1_4_2_1.csv,20.0,25957.0,25.04,20.0,37.0,25.0,8.0,0.0058872212,0.0113331906,0.0120503449,0.0266318103,0.0235266935,0.0235428618,0.0055168308,1.0,4.0,2.0,1.0
../output/patients/arx_stats/Anonymized/2/1_5_1_1.csv,20.0,25544.0,25.3414634146,20.0,47.0,41.0,8.0,0.0173720047,0.0194208544,0.0193473073,0.0425457901,0.0390467849,0.0390765976,0.0101037694,1.0,5.0,1.0,1.0
../output/patients/arx_stats/Anonymized/2/1_3_0_2.csv,20.0,24380.0,26.5421686747,20.0,49.0,83.0,6.0,0.0414362563,0.0614247068,0.0402679866,0.0881807755,0.0827874298,0.0828532849,0.0358610842,1.0,3.0,0.0,2.0
../output/patients/arx_stats/Anonymized/2/0_4_2_1.csv,20.0,26473.0,22.0,21.0,23.0,5.0,7.0,0.0020689915,0.0028215662,0.002076014,0.0050981465,0.0041347095,0.0041376331,0.0025108354,0.0,4.0,2.0,1.0
../output/patients/arx_stats/Anonymized/2/1_3_0_5.csv,20.0,0.0,1772.2,45.0,5213.0,15.0,9.0,0.35,0.4413335402,0.1529660621,3.03809e-05,0.8719662132,0.9333334081,0.2402528478,1.0,3.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/0_5_1_1.csv,20.0,26428.0,25.8333333333,22.0,30.0,6.0,7.0,0.0040815559,0.0040927696,0.0028467159,0.0064382942,0.0058252598,0.0058303675,0.0036918629,0.0,5.0,1.0,1.0
../output/patients/arx_stats/Anonymized/2/1_2_1_3.csv,20.0,9237.0,31.2540540541,20.0,78.0,555.0,7.0,0.3067561976,0.4854662752,0.3064047518,0.6650755914,0.6516854851,0.6521258527,0.2688460321,1.0,2.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/1_3_2_3.csv,20.0,926.0,73.7270114943,20.0,234.0,348.0,9.0,0.1930331415,0.5190071668,0.3728006464,0.9636769689,0.961821917,0.9626654143,0.2444710928,1.0,3.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/1_3_2_4.csv,20.0,0.0,531.66,32.0,1047.0,50.0,10.0,0.15,0.5100063795,0.2446975679,0.9885753234,0.9739284579,0.9789769693,0.2540234244,1.0,3.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/1_2_1_4.csv,20.0,68.0,159.7289156627,20.0,364.0,166.0,8.0,0.4064345634,0.7047516741,0.3311300313,0.9860260495,0.9897491992,0.9927528923,0.3977478736,1.0,2.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/0_2_1_3.csv,20.0,19498.0,25.5776173285,20.0,47.0,277.0,6.0,0.1959570026,0.2548430182,0.131016155,0.2689010142,0.2662642017,0.2664689167,0.2565635179,0.0,2.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/0_3_2_3.csv,20.0,2964.0,42.5567567568,20.0,152.0,555.0,8.0,0.3998250762,0.65588525,0.382513565,0.8887708983,0.8867940234,0.8877031941,0.4891328147,0.0,3.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/0_3_2_4.csv,20.0,99.0,281.7446808511,22.0,606.0,94.0,9.0,0.3985103261,0.7079415097,0.2887593067,0.9848681991,0.9827000781,0.9892888455,0.5441420052,0.0,3.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/0_2_1_4.csv,20.0,541.0,89.1849315068,20.0,202.0,292.0,7.0,0.6450325396,0.8894397812,0.3702425722,0.9681941071,0.9755950635,0.9781218647,0.8492365784,0.0,2.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/0_2_0_5.csv,20.0,14.0,531.38,20.0,1527.0,50.0,7.0,0.649657676,0.6716766915,0.242228534,3.18585e-05,0.9652554807,0.9883681673,0.536525985,0.0,2.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/1_5_2_1.csv,20.0,22531.0,26.6578947368,20.0,73.0,152.0,9.0,0.0304856487,0.0458401438,0.0781183369,0.1628288636,0.152266132,0.1523387873,0.0190132626,1.0,5.0,2.0,1.0
../output/patients/arx_stats/Anonymized/2/1_4_1_1.csv,20.0,26404.0,22.375,20.0,27.0,8.0,7.0,0.0033668134,0.0045914135,0.0033987724,0.0078569344,0.0067281663,0.0067330379,0.0026956191,1.0,4.0,1.0,1.0
../output/patients/arx_stats/Anonymized/2/0_2_0_2.csv,20.0,26562.0,21.0,21.0,21.0,1.0,4.0,0.0006319828,0.0007677624,0.0003958524,0.0005287451,0.0007893844,0.0007899476,0.0007799034,0.0,2.0,0.0,2.0
../output/patients/arx_stats/Anonymized/2/0_5_2_1.csv,20.0,25836.0,25.7586206897,20.0,44.0,29.0,8.0,0.0126452996,0.0140876117,0.0139431578,0.0316487942,0.0280728806,0.0280947919,0.0120349262,0.0,5.0,2.0,1.0
../output/patients/arx_stats/Anonymized/2/1_2_0_5.csv,20.0,9.0,1062.96,45.0,2822.0,25.0,8.0,0.3998645751,0.4712648569,0.1976156548,3.18391e-05,0.9352261791,0.9663394672,0.247512203,1.0,2.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/0_4_1_1.csv,20.0,26563.0,20.0,20.0,20.0,1.0,6.0,0.0005642704,0.0006639371,0.0004069151,0.0005022066,0.000751823,0.0007523389,0.0006391791,0.0,4.0,1.0,1.0
../output/patients/arx_stats/Anonymized/2/1_2_0_2.csv,20.0,26244.0,22.6,20.0,27.0,15.0,5.0,0.0070138811,0.0098346568,0.0063385047,0.0131867416,0.0127420399,0.0127509017,0.0056154831,1.0,2.0,0.0,2.0
../output/patients/arx_stats/Anonymized/2/1_2_2_4.csv,20.0,0.0,295.3666666667,32.0,558.0,90.0,9.0,0.2,0.5400973026,0.2893549368,0.9885767967,0.98689714,0.9894885247,0.2615293947,1.0,2.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/1_3_1_4.csv,20.0,59.0,276.2916666667,20.0,643.0,96.0,9.0,0.3566555693,0.6749441131,0.2866382575,0.9863395279,0.98250483,0.9883974418,0.3882483476,1.0,3.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/1_3_1_3.csv,20.0,2636.0,46.6803118908,20.0,143.0,513.0,8.0,0.3701058947,0.6367328629,0.3845490256,0.9009058374,0.8989145547,0.8997840406,0.3537148117,1.0,3.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/1_2_2_3.csv,20.0,2753.0,41.6608391608,20.0,131.0,572.0,8.0,0.2241093932,0.508892241,0.38766387,0.8956023254,0.8947954036,0.8952326938,0.2329623221,1.0,2.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/0_2_2_4.csv,20.0,99.0,152.2068965517,22.0,318.0,174.0,8.0,0.4483241169,0.7379203687,0.3334119459,0.9848696721,0.9894499758,0.9927823703,0.5566635568,0.0,2.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/0_3_1_4.csv,20.0,486.0,168.3677419355,20.0,388.0,155.0,8.0,0.5972867998,0.8617774702,0.3266754825,0.9704698323,0.9736626381,0.978658683,0.8101581317,0.0,3.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/0_3_1_3.csv,20.0,9038.0,32.4306839187,20.0,92.0,541.0,7.0,0.4413817101,0.602888057,0.3078237236,0.6652162208,0.6591109592,0.6597413501,0.5707689709,0.0,3.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/0_2_2_3.csv,20.0,11542.0,30.202811245,20.0,83.0,498.0,7.0,0.2829063687,0.4344353775,0.2664928016,0.5789102724,0.5651238461,0.565529102,0.3252036981,0.0,2.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/1_4_0_1.csv,20.0,26404.0,22.375,20.0,27.0,8.0,6.0,0.0033668134,0.0045914135,0.0033987724,0.0078569344,0.0067281663,0.0067330379,0.0026956191,1.0,4.0,0.0,1.0
../output/patients/arx_stats/Anonymized/2/0_3_2_5.csv,20.0,5.0,2657.8,206.0,4765.0,10.0,10.0,0.3499341685,0.4412505297,0.1399066891,3.03706e-05,0.871875198,0.9331578572,0.3497418277,0.0,3.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_2_1_5.csv,20.0,14.0,781.4411764706,52.0,1527.0,34.0,8.0,0.6070411541,0.6374801453,0.2267597831,3.18555e-05,0.9611446734,0.9845800318,0.5161485862,0.0,2.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/0_2_1_2.csv,20.0,26562.0,21.0,21.0,21.0,1.0,5.0,0.0006319828,0.0007677624,0.0003958524,0.0005287451,0.0007893844,0.0007899476,0.0007799034,0.0,2.0,1.0,2.0
../output/patients/arx_stats/Anonymized/2/0_3_2_2.csv,20.0,24576.0,25.4050632911,20.0,60.0,79.0,7.0,0.0377496897,0.0559566544,0.0370696591,0.0789122348,0.07542561,0.0754811707,0.0439735443,0.0,3.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/1_3_2_5.csv,20.0,0.0,5316.6,525.0,8000.0,5.0,11.0,0.1,0.2407273856,0.0952135939,3.03509e-05,0.7544268458,0.800000064,0.1182830828,1.0,3.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_4_0_1.csv,20.0,26563.0,20.0,20.0,20.0,1.0,5.0,0.0005642704,0.0006639371,0.0004069151,0.0005022066,0.000751823,0.0007523389,0.0006391791,0.0,4.0,0.0,1.0
../output/patients/arx_stats/Anonymized/2/1_2_1_5.csv,20.0,9.0,1563.1764705882,255.0,2822.0,17.0,9.0,0.3572292443,0.4370532178,0.182140856,3.18362e-05,0.9271473014,0.9549700447,0.234043047,1.0,2.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/1_2_1_2.csv,20.0,26204.0,22.2941176471,20.0,27.0,17.0,6.0,0.0076533875,0.0108444726,0.0071442997,0.0147179684,0.0142456858,0.0142553121,0.006076643,1.0,2.0,1.0,2.0
../output/patients/arx_stats/Anonymized/2/1_3_2_2.csv,20.0,20033.0,29.1111111111,20.0,83.0,225.0,8.0,0.0615995185,0.1332267819,0.1205193544,0.2564762285,0.2461074855,0.2462442682,0.0618090537,1.0,3.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/1_3_0_4.csv,20.0,250.0,212.3629032258,20.0,643.0,124.0,8.0,0.3962381973,0.7038835926,0.300201618,0.9790482463,0.9770375006,0.9836435859,0.4028306541,1.0,3.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/1_3_0_3.csv,20.0,5716.0,44.5876068376,20.0,143.0,468.0,7.0,0.3532389121,0.5794348312,0.3432478521,0.7859297974,0.7833194803,0.7842648086,0.3252737797,1.0,3.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/0_3_0_4.csv,20.0,724.0,126.1414634146,20.0,388.0,205.0,7.0,0.6322969567,0.8863797542,0.3384440277,0.962587532,0.9655852548,0.9704907583,0.8498405871,0.0,3.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/0_3_0_3.csv,20.0,12244.0,33.3465116279,20.0,92.0,430.0,6.0,0.377583418,0.5062520812,0.2530638608,0.5386602519,0.5386448909,0.5392332069,0.4938017506,0.0,3.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/1_0_0_5.csv,20.0,152.0,124.6745283019,21.0,706.0,212.0,6.0,0.49714103,0.4956558652,0.3448279326,3.20651e-05,0.987391088,0.9909678658,0.2484249319,1.0,0.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/1_4_0_5.csv,20.0,0.0,2953.6666666667,45.0,9564.0,9.0,10.0,0.3009874732,0.382340253,0.1087380705,2.45249e-05,0.7539257654,0.8679833671,0.2119248071,1.0,4.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/1_4_0_2.csv,20.0,19974.0,30.1780821918,20.0,79.0,219.0,7.0,0.1118778919,0.1693571259,0.1178360088,0.2627879,0.2483001804,0.24852221,0.09723486,1.0,4.0,0.0,2.0
../output/patients/arx_stats/Anonymized/2/0_0_0_5.csv,20.0,938.0,69.6875,20.0,363.0,368.0,5.0,0.7235357183,0.6744437706,0.3788949833,3.0993e-05,0.9610581641,0.9636424635,0.5233079361,0.0,0.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/1_3_2_1.csv,20.0,26499.0,21.0,20.0,23.0,4.0,7.0,0.0009479743,0.0017108899,0.0015943306,0.0043171541,0.0031575292,0.0031594922,0.0008080838,1.0,3.0,2.0,1.0
../output/patients/arx_stats/Anonymized/2/0_4_0_5.csv,20.0,5.0,1476.5555555556,20.0,5585.0,18.0,9.0,0.5508840236,0.5828369848,0.1534249685,2.45455e-05,0.8706371057,0.9558147785,0.4816241491,0.0,4.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/0_4_0_2.csv,20.0,24135.0,26.9010989011,20.0,53.0,91.0,6.0,0.0644622503,0.0811897785,0.0445610293,0.0964589075,0.0919932269,0.0920750396,0.0765146365,0.0,4.0,0.0,2.0
../output/patients/arx_stats/Anonymized/2/0_0_2_4.csv,20.0,13905.0,26.0864197531,20.0,54.0,486.0,6.0,0.2623067374,0.3650880088,0.2291375734,0.4633410682,0.4764507487,0.4767422516,0.280187636,0.0,0.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/0_5_1_4.csv,20.0,5.0,664.45,259.0,1375.0,40.0,10.0,0.5072377083,0.6361353797,0.2364360354,0.9883850549,0.9693349278,0.9841461852,0.5028905174,0.0,5.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/0_1_1_4.csv,20.0,1354.0,48.7046332046,20.0,128.0,518.0,6.0,0.6736542151,0.8768435167,0.4011376125,0.9417190369,0.9470150711,0.9483265679,0.8405565939,0.0,1.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/0_4_2_4.csv,20.0,99.0,490.4444444444,22.0,1034.0,54.0,10.0,0.3495072039,0.6489595421,0.2445368866,0.984862344,0.9698661966,0.9824187395,0.4986315975,0.0,4.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/0_1_1_3.csv,20.0,25541.0,22.652173913,20.0,31.0,46.0,5.0,0.0311420833,0.0383295584,0.0196715764,0.0362598378,0.0391656422,0.0391936521,0.0399179357,0.0,1.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/0_4_2_3.csv,20.0,932.0,73.7097701149,20.0,246.0,348.0,9.0,0.3859759997,0.654386858,0.372193422,0.9625267018,0.9615405926,0.9632735666,0.4825701598,0.0,4.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/0_5_1_3.csv,20.0,506.0,76.6970588235,20.0,310.0,340.0,9.0,0.5473545123,0.6518460378,0.3716897067,0.9779398593,0.9770505343,0.9790693576,0.496785276,0.0,5.0,1.0,3.0
